date,mean_temperature,city
1986-04-01,20.27,curitiba
1986-05-01,17.85,curitiba
1986-06-01,15.06,curitiba
1986-07-01,14.4,curitiba
1986-08-01,16.17,curitiba
1986-09-01,16.34,curitiba
1986-10-01,18.14,curitiba
1986-11-01,20.82,curitiba
1986-12-01,21.53,curitiba
1987-01-01,23.54,curitiba
1987-02-01,21.92,curitiba
1987-03-01,21.37,curitiba
1987-04-01,20.17,curitiba
1987-05-01,14.55,curitiba
1987-06-01,13.7,curitiba
1987-07-01,17.45,curitiba
1987-08-01,14.74,curitiba
1987-09-01,15.6,curitiba
1987-10-01,18.33,curitiba
1987-11-01,20.35,curitiba
1987-12-01,21.79,curitiba
1988-01-01,24.26,curitiba
1988-02-01,20.87,curitiba
1988-03-01,22.37,curitiba
1988-04-01,19.01,curitiba
1988-05-01,15.16,curitiba
1988-06-01,13.25,curitiba
1988-07-01,12.33,curitiba
1988-08-01,16.27,curitiba
1988-09-01,17.55,curitiba
1988-10-01,17.73,curitiba
1988-11-01,19.67,curitiba
1988-12-01,21.87,curitiba
1989-01-01,21.77,curitiba
1989-02-01,22.1,curitiba
1989-03-01,21.38,curitiba
1989-04-01,20.24,curitiba
1989-05-01,15.54,curitiba
1989-06-01,14.64,curitiba
1989-07-01,13.05,curitiba
1989-08-01,15.12,curitiba
1989-09-01,15.72,curitiba
1989-10-01,16.59,curitiba
1989-11-01,19.27,curitiba
1989-12-01,20.42,curitiba
1990-01-01,22.04,curitiba
1990-02-01,22.69,curitiba
1990-03-01,22.32,curitiba
1990-04-01,20.79,curitiba
1990-05-01,15.26,curitiba
1990-06-01,14.52,curitiba
1990-07-01,12.56,curitiba
1990-08-01,14.31,curitiba
1990-09-01,15.18,curitiba
1990-10-01,19.79,curitiba
1990-11-01,21.74,curitiba
1990-12-01,21.47,curitiba
1991-01-01,21.37,curitiba
1991-02-01,21.75,curitiba
1991-03-01,20.71,curitiba
1991-04-01,19.22,curitiba
1991-05-01,16.96,curitiba
1991-06-01,15.32,curitiba
1991-07-01,13.92,curitiba
1991-08-01,15.81,curitiba
1991-09-01,17.15,curitiba
1991-10-01,18.93,curitiba
1991-11-01,21.06,curitiba
1991-12-01,22.8,curitiba
1992-01-01,22.8,curitiba
1992-02-01,22.92,curitiba
1992-03-01,21.51,curitiba
1992-04-01,19.03,curitiba
1992-05-01,17.03,curitiba
1992-06-01,17.16,curitiba
1992-07-01,13.32,curitiba
1992-08-01,13.6,curitiba
1992-09-01,16.35,curitiba
1992-10-01,18.3,curitiba
1992-11-01,19.21,curitiba
1992-12-01,20.79,curitiba
1993-01-01,22.66,curitiba
1993-02-01,20.95,curitiba
1993-03-01,21.2,curitiba
1993-04-01,20.33,curitiba
1993-05-01,16.26,curitiba
1993-06-01,13.88,curitiba
1993-07-01,14.27,curitiba
1993-08-01,14.63,curitiba
1993-09-01,15.7,curitiba
1993-10-01,19.36,curitiba
1993-11-01,22.03,curitiba
1993-12-01,21.65,curitiba
1994-01-01,21.05,curitiba
1994-02-01,23.67,curitiba
1994-03-01,20.59,curitiba
1994-04-01,19.2,curitiba
1994-05-01,18.12,curitiba
1994-06-01,14.49,curitiba
1994-07-01,15.31,curitiba
1994-08-01,15.55,curitiba
1994-09-01,18.15,curitiba
1994-10-01,19.45,curitiba
1994-11-01,20.51,curitiba
1994-12-01,23.44,curitiba
1995-01-01,22.16,curitiba
1995-02-01,21.87,curitiba
1995-03-01,20.77,curitiba
1995-04-01,18.96,curitiba
1995-05-01,16.31,curitiba
1995-06-01,15.7,curitiba
1995-07-01,16.86,curitiba
1995-08-01,17.82,curitiba
1995-09-01,16.12,curitiba
1995-10-01,17.1,curitiba
1995-11-01,20.31,curitiba
1995-12-01,21.42,curitiba
1996-01-01,22.96,curitiba
1996-02-01,22.36,curitiba
1996-03-01,20.86,curitiba
1996-04-01,19.74,curitiba
1996-05-01,15.44,curitiba
1996-06-01,13.99,curitiba
1996-07-01,12.54,curitiba
1996-08-01,15.44,curitiba
1996-09-01,15.7,curitiba
1996-10-01,18.75,curitiba
1996-11-01,20.15,curitiba
1996-12-01,22.73,curitiba
1997-01-01,22.43,curitiba
1997-02-01,21.92,curitiba
1997-03-01,20.71,curitiba
1997-04-01,18.99,curitiba
1997-05-01,16.2,curitiba
1997-06-01,14.66,curitiba
1997-07-01,16.35,curitiba
1997-08-01,16.53,curitiba
1997-09-01,17.98,curitiba
1997-10-01,18.17,curitiba
1997-11-01,20.51,curitiba
1997-12-01,22.62,curitiba
1998-01-01,23.55,curitiba
1998-02-01,22.69,curitiba
1998-03-01,21.51,curitiba
1998-04-01,19.37,curitiba
1998-05-01,16.08,curitiba
1998-06-01,13.98,curitiba
1998-07-01,14.89,curitiba
1998-08-01,16.6,curitiba
1998-09-01,16.43,curitiba
1998-10-01,17.71,curitiba
1998-11-01,19.23,curitiba
1998-12-01,21.57,curitiba
1999-01-01,22.18,curitiba
1999-02-01,22.64,curitiba
1999-03-01,22.35,curitiba
1999-04-01,18.73,curitiba
1999-05-01,15.48,curitiba
1999-06-01,13.81,curitiba
1999-07-01,14.83,curitiba
1999-08-01,15.79,curitiba
1999-09-01,16.97,curitiba
1999-10-01,16.68,curitiba
1999-11-01,18.04,curitiba
1999-12-01,21.31,curitiba
2000-01-01,22.22,curitiba
2000-02-01,22.03,curitiba
2000-03-01,20.53,curitiba
2000-04-01,,curitiba
2000-05-01,,curitiba
2000-06-01,,curitiba
2000-07-01,,curitiba
2000-08-01,,curitiba
2000-09-01,,curitiba
2000-10-01,,curitiba
2000-11-01,,curitiba
2000-12-01,,curitiba
2001-01-01,,curitiba
2001-02-01,,curitiba
2001-03-01,,curitiba
2001-04-01,,curitiba
2001-05-01,,curitiba
2001-06-01,,curitiba
2001-07-01,,curitiba
2001-08-01,,curitiba
2001-09-01,,curitiba
2001-10-01,19.12,curitiba
2001-11-01,21.05,curitiba
2001-12-01,21.1,curitiba
2002-01-01,22.47,curitiba
2002-02-01,21.88,curitiba
2002-03-01,23.93,curitiba
2002-04-01,21.81,curitiba
2002-05-01,18.35,curitiba
2002-06-01,17.63,curitiba
2002-07-01,14.72,curitiba
2002-08-01,18.02,curitiba
2002-09-01,16.45,curitiba
2002-10-01,21.22,curitiba
2002-11-01,21.11,curitiba
2002-12-01,22.28,curitiba
2003-01-01,22.89,curitiba
2003-02-01,24.49,curitiba
2003-03-01,22.03,curitiba
2003-04-01,20.05,curitiba
2003-05-01,15.77,curitiba
2003-06-01,17.42,curitiba
2003-07-01,15.65,curitiba
2003-08-01,14.35,curitiba
2003-09-01,16.99,curitiba
2003-10-01,18.23,curitiba
2003-11-01,19.65,curitiba
2003-12-01,20.88,curitiba
2004-01-01,20.99,curitiba
2004-02-01,21.36,curitiba
2004-03-01,20.59,curitiba
2004-04-01,19.99,curitiba
2004-05-01,14.78,curitiba
2004-06-01,15.17,curitiba
2004-07-01,13.77,curitiba
2004-08-01,16.01,curitiba
2004-09-01,18.93,curitiba
2004-10-01,17.47,curitiba
2004-11-01,19.52,curitiba
2004-12-01,20.4,curitiba
2005-01-01,21.81,curitiba
2005-02-01,22.24,curitiba
2005-03-01,21.94,curitiba
2005-04-01,21.01,curitiba
2005-05-01,18.29,curitiba
2005-06-01,17.77,curitiba
2005-07-01,15.18,curitiba
2005-08-01,17.48,curitiba
2005-09-01,15.28,curitiba
2005-10-01,19.16,curitiba
2005-11-01,19.91,curitiba
2005-12-01,20.64,curitiba
2006-01-01,23.51,curitiba
2006-02-01,23.03,curitiba
2006-03-01,22.49,curitiba
2006-04-01,19.06,curitiba
2006-05-01,15.27,curitiba
2006-06-01,16.23,curitiba
2006-07-01,16.84,curitiba
2006-08-01,16.76,curitiba
2006-09-01,16.29,curitiba
2006-10-01,19.2,curitiba
2006-11-01,19.97,curitiba
2006-12-01,22.41,curitiba
2007-01-01,22.62,curitiba
2007-02-01,22.75,curitiba
2007-03-01,23.81,curitiba
2007-04-01,20.68,curitiba
2007-05-01,15.7,curitiba
2007-06-01,16.75,curitiba
2007-07-01,14.14,curitiba
2007-08-01,16.61,curitiba
2007-09-01,19.28,curitiba
2007-10-01,20.0,curitiba
2007-11-01,19.74,curitiba
2007-12-01,21.92,curitiba
2008-01-01,20.77,curitiba
2008-02-01,21.94,curitiba
2008-03-01,21.05,curitiba
2008-04-01,19.13,curitiba
2008-05-01,15.99,curitiba
2008-06-01,14.77,curitiba
2008-07-01,16.52,curitiba
2008-08-01,16.65,curitiba
2008-09-01,15.61,curitiba
2008-10-01,18.78,curitiba
2008-11-01,19.23,curitiba
2008-12-01,20.69,curitiba
2009-01-01,21.04,curitiba
2009-02-01,22.68,curitiba
2009-03-01,22.44,curitiba
2009-04-01,19.72,curitiba
2009-05-01,17.11,curitiba
2009-06-01,13.42,curitiba
2009-07-01,13.77,curitiba
2009-08-01,16.16,curitiba
2009-09-01,17.45,curitiba
2009-10-01,18.37,curitiba
2009-11-01,23.45,curitiba
2009-12-01,22.32,curitiba
2010-01-01,22.77,curitiba
2010-02-01,23.82,curitiba
2010-03-01,21.64,curitiba
2010-04-01,18.65,curitiba
2010-05-01,16.05,curitiba
2010-06-01,15.07,curitiba
2010-07-01,16.01,curitiba
2010-08-01,15.13,curitiba
2010-09-01,17.64,curitiba
2010-10-01,17.33,curitiba
2010-11-01,19.88,curitiba
2010-12-01,20.86,curitiba
2011-01-01,23.25,curitiba
2011-02-01,22.86,curitiba
2011-03-01,19.85,curitiba
2011-04-01,19.65,curitiba
2011-05-01,15.91,curitiba
2011-06-01,13.56,curitiba
2011-07-01,15.08,curitiba
2011-08-01,15.5,curitiba
2011-09-01,16.05,curitiba
2011-10-01,18.56,curitiba
2011-11-01,18.84,curitiba
2011-12-01,20.75,curitiba
2012-01-01,21.53,curitiba
2012-02-01,23.59,curitiba
2012-03-01,21.36,curitiba
2012-04-01,19.65,curitiba
2012-05-01,16.09,curitiba
2012-06-01,14.9,curitiba
2012-07-01,14.5,curitiba
2012-08-01,17.35,curitiba
2012-09-01,18.2,curitiba
2012-10-01,20.25,curitiba
2012-11-01,20.25,curitiba
2012-12-01,23.85,curitiba
2013-01-01,20.94,curitiba
2013-02-01,22.35,curitiba
2013-03-01,22.95,curitiba
2013-04-01,18.8,curitiba
2013-05-01,17.1,curitiba
2013-06-01,15.8,curitiba
2013-07-01,14.0,curitiba
2013-08-01,15.34,curitiba
2013-09-01,17.0,curitiba
2013-10-01,18.55,curitiba
2013-11-01,20.1,curitiba
2013-12-01,22.15,curitiba
2014-01-01,23.99,curitiba
2014-02-01,23.69,curitiba
2014-03-01,21.45,curitiba
2014-04-01,19.35,curitiba
2014-05-01,17.0,curitiba
2014-06-01,16.29,curitiba
2014-07-01,15.1,curitiba
2014-08-01,16.9,curitiba
2014-09-01,18.35,curitiba
2014-10-01,20.35,curitiba
2014-11-01,20.55,curitiba
2014-12-01,22.2,curitiba
2015-01-01,24.05,curitiba
2015-02-01,22.74,curitiba
2015-03-01,21.5,curitiba
2015-04-01,19.6,curitiba
2015-05-01,17.05,curitiba
2015-06-01,16.0,curitiba
2015-07-01,15.8,curitiba
2015-08-01,18.45,curitiba
2015-09-01,19.35,curitiba
2015-10-01,19.6,curitiba
2015-11-01,20.35,curitiba
2015-12-01,22.85,curitiba
2016-01-01,22.4,curitiba
2016-02-01,23.7,curitiba
2016-03-01,21.9,curitiba
2016-04-01,22.4,curitiba
2016-05-01,16.0,curitiba
2016-06-01,12.9,curitiba
2016-07-01,15.5,curitiba
2016-08-01,15.9,curitiba
2016-09-01,16.9,curitiba
2016-10-01,18.25,curitiba
2016-11-01,19.75,curitiba
2016-12-01,21.95,curitiba
2017-01-01,23.4,curitiba
2017-02-01,24.0,curitiba
2017-03-01,21.3,curitiba
2017-04-01,19.0,curitiba
2017-05-01,17.8,curitiba
2017-06-01,15.85,curitiba
2017-07-01,15.05,curitiba
2017-08-01,16.6,curitiba
2017-09-01,20.55,curitiba
2017-10-01,19.3,curitiba
2017-11-01,19.5,curitiba
2017-12-01,21.8,curitiba
2018-01-01,22.15,curitiba
2018-02-01,21.2,curitiba
2018-03-01,22.9,curitiba
2018-04-01,20.75,curitiba
2018-05-01,18.35,curitiba
2018-06-01,15.66,curitiba
2018-07-01,16.98,curitiba
2018-08-01,15.95,curitiba
2018-09-01,18.05,curitiba
2018-10-01,19.1,curitiba
2018-11-01,20.2,curitiba
2018-12-01,23.45,curitiba
2019-01-01,25.15,curitiba
2019-02-01,22.3,curitiba
2019-03-01,21.65,curitiba
2019-04-01,20.95,curitiba
2019-05-01,18.55,curitiba
2019-06-01,17.15,curitiba
2019-07-01,15.45,curitiba
2019-08-01,16.1,curitiba
2019-09-01,18.0,curitiba
2019-10-01,21.25,curitiba
2019-11-01,,curitiba
2019-12-01,,curitiba
1961-01-01,26.88,fortaleza
1961-02-01,25.44,fortaleza
1961-03-01,26.0,fortaleza
1961-04-01,25.85,fortaleza
1961-05-01,26.08,fortaleza
1961-06-01,25.71,fortaleza
1961-07-01,25.26,fortaleza
1961-08-01,25.16,fortaleza
1961-09-01,25.51,fortaleza
1961-10-01,25.94,fortaleza
1961-11-01,26.33,fortaleza
1961-12-01,26.53,fortaleza
1962-01-01,26.73,fortaleza
1962-02-01,26.81,fortaleza
1962-03-01,25.94,fortaleza
1962-04-01,25.75,fortaleza
1962-05-01,26.13,fortaleza
1962-06-01,25.84,fortaleza
1962-07-01,25.73,fortaleza
1962-08-01,25.56,fortaleza
1962-09-01,25.68,fortaleza
1962-10-01,26.35,fortaleza
1962-11-01,26.59,fortaleza
1962-12-01,27.12,fortaleza
1963-01-01,,fortaleza
1963-02-01,,fortaleza
1963-03-01,,fortaleza
1963-04-01,,fortaleza
1963-05-01,,fortaleza
1963-06-01,,fortaleza
1963-07-01,,fortaleza
1963-08-01,,fortaleza
1963-09-01,,fortaleza
1963-10-01,,fortaleza
1963-11-01,,fortaleza
1963-12-01,26.89,fortaleza
1964-01-01,26.68,fortaleza
1964-02-01,26.26,fortaleza
1964-03-01,26.27,fortaleza
1964-04-01,25.88,fortaleza
1964-05-01,26.02,fortaleza
1964-06-01,25.82,fortaleza
1964-07-01,25.26,fortaleza
1964-08-01,25.64,fortaleza
1964-09-01,25.27,fortaleza
1964-10-01,26.18,fortaleza
1964-11-01,26.55,fortaleza
1964-12-01,26.75,fortaleza
1965-01-01,26.17,fortaleza
1965-02-01,27.28,fortaleza
1965-03-01,26.75,fortaleza
1965-04-01,25.46,fortaleza
1965-05-01,25.74,fortaleza
1965-06-01,25.07,fortaleza
1965-07-01,25.07,fortaleza
1965-08-01,25.26,fortaleza
1965-09-01,25.69,fortaleza
1965-10-01,26.45,fortaleza
1965-11-01,26.7,fortaleza
1965-12-01,27.22,fortaleza
1966-01-01,27.58,fortaleza
1966-02-01,27.25,fortaleza
1966-03-01,26.9,fortaleza
1966-04-01,26.38,fortaleza
1966-05-01,26.26,fortaleza
1966-06-01,25.7,fortaleza
1966-07-01,25.26,fortaleza
1966-08-01,25.6,fortaleza
1966-09-01,25.92,fortaleza
1966-10-01,26.8,fortaleza
1966-11-01,27.06,fortaleza
1966-12-01,27.78,fortaleza
1967-01-01,27.77,fortaleza
1967-02-01,25.94,fortaleza
1967-03-01,25.37,fortaleza
1967-04-01,25.32,fortaleza
1967-05-01,25.62,fortaleza
1967-06-01,25.21,fortaleza
1967-07-01,24.78,fortaleza
1967-08-01,25.06,fortaleza
1967-09-01,25.78,fortaleza
1967-10-01,26.27,fortaleza
1967-11-01,26.25,fortaleza
1967-12-01,26.45,fortaleza
1968-01-01,26.73,fortaleza
1968-02-01,26.25,fortaleza
1968-03-01,25.08,fortaleza
1968-04-01,25.58,fortaleza
1968-05-01,25.09,fortaleza
1968-06-01,25.32,fortaleza
1968-07-01,25.16,fortaleza
1968-08-01,25.97,fortaleza
1968-09-01,26.54,fortaleza
1968-10-01,27.1,fortaleza
1968-11-01,27.38,fortaleza
1968-12-01,27.3,fortaleza
1969-01-01,27.2,fortaleza
1969-02-01,27.72,fortaleza
1969-03-01,26.72,fortaleza
1969-04-01,26.45,fortaleza
1969-05-01,26.51,fortaleza
1969-06-01,25.84,fortaleza
1969-07-01,25.42,fortaleza
1969-08-01,25.58,fortaleza
1969-09-01,26.18,fortaleza
1969-10-01,26.71,fortaleza
1969-11-01,27.19,fortaleza
1969-12-01,27.4,fortaleza
1970-01-01,27.47,fortaleza
1970-02-01,27.39,fortaleza
1970-03-01,26.5,fortaleza
1970-04-01,26.29,fortaleza
1970-05-01,26.54,fortaleza
1970-06-01,25.95,fortaleza
1970-07-01,25.96,fortaleza
1970-08-01,26.1,fortaleza
1970-09-01,26.8,fortaleza
1970-10-01,27.04,fortaleza
1970-11-01,26.86,fortaleza
1970-12-01,27.43,fortaleza
1971-01-01,26.52,fortaleza
1971-02-01,26.54,fortaleza
1971-03-01,26.24,fortaleza
1971-04-01,26.04,fortaleza
1971-05-01,25.74,fortaleza
1971-06-01,25.44,fortaleza
1971-07-01,25.24,fortaleza
1971-08-01,25.54,fortaleza
1971-09-01,26.44,fortaleza
1971-10-01,26.74,fortaleza
1971-11-01,27.04,fortaleza
1971-12-01,27.04,fortaleza
1972-01-01,27.14,fortaleza
1972-02-01,26.94,fortaleza
1972-03-01,26.54,fortaleza
1972-04-01,26.34,fortaleza
1972-05-01,26.14,fortaleza
1972-06-01,25.74,fortaleza
1972-07-01,25.84,fortaleza
1972-08-01,26.04,fortaleza
1972-09-01,26.74,fortaleza
1972-10-01,27.34,fortaleza
1972-11-01,27.74,fortaleza
1972-12-01,28.13,fortaleza
1973-01-01,27.77,fortaleza
1973-02-01,27.3,fortaleza
1973-03-01,,fortaleza
1973-04-01,,fortaleza
1973-05-01,,fortaleza
1973-06-01,,fortaleza
1973-07-01,,fortaleza
1973-08-01,,fortaleza
1973-09-01,,fortaleza
1973-10-01,,fortaleza
1973-11-01,,fortaleza
1973-12-01,,fortaleza
1974-01-01,,fortaleza
1974-02-01,,fortaleza
1974-03-01,,fortaleza
1974-04-01,,fortaleza
1974-05-01,,fortaleza
1974-06-01,,fortaleza
1974-07-01,,fortaleza
1974-08-01,,fortaleza
1974-09-01,,fortaleza
1974-10-01,,fortaleza
1974-11-01,,fortaleza
1974-12-01,,fortaleza
1975-01-01,,fortaleza
1975-02-01,,fortaleza
1975-03-01,,fortaleza
1975-04-01,,fortaleza
1975-05-01,25.58,fortaleza
1975-06-01,25.69,fortaleza
1975-07-01,25.32,fortaleza
1975-08-01,26.25,fortaleza
1975-09-01,26.65,fortaleza
1975-10-01,27.27,fortaleza
1975-11-01,27.29,fortaleza
1975-12-01,26.48,fortaleza
1976-01-01,26.99,fortaleza
1976-02-01,25.62,fortaleza
1976-03-01,25.73,fortaleza
1976-04-01,26.04,fortaleza
1976-05-01,26.35,fortaleza
1976-06-01,25.71,fortaleza
1976-07-01,25.66,fortaleza
1976-08-01,26.06,fortaleza
1976-09-01,26.36,fortaleza
1976-10-01,26.55,fortaleza
1976-11-01,26.85,fortaleza
1976-12-01,27.42,fortaleza
1977-01-01,26.32,fortaleza
1977-02-01,26.14,fortaleza
1977-03-01,26.23,fortaleza
1977-04-01,26.21,fortaleza
1977-05-01,26.16,fortaleza
1977-06-01,25.39,fortaleza
1977-07-01,25.19,fortaleza
1977-08-01,25.57,fortaleza
1977-09-01,26.46,fortaleza
1977-10-01,27.17,fortaleza
1977-11-01,27.67,fortaleza
1977-12-01,27.89,fortaleza
1978-01-01,27.31,fortaleza
1978-02-01,27.16,fortaleza
1978-03-01,26.44,fortaleza
1978-04-01,26.29,fortaleza
1978-05-01,26.26,fortaleza
1978-06-01,25.58,fortaleza
1978-07-01,25.53,fortaleza
1978-08-01,25.74,fortaleza
1978-09-01,26.24,fortaleza
1978-10-01,26.8,fortaleza
1978-11-01,27.15,fortaleza
1978-12-01,26.92,fortaleza
1979-01-01,27.35,fortaleza
1979-02-01,27.1,fortaleza
1979-03-01,,fortaleza
1979-04-01,,fortaleza
1979-05-01,,fortaleza
1979-06-01,,fortaleza
1979-07-01,26.16,fortaleza
1979-08-01,26.61,fortaleza
1979-09-01,26.78,fortaleza
1979-10-01,,fortaleza
1979-11-01,27.23,fortaleza
1979-12-01,27.69,fortaleza
1980-01-01,27.4,fortaleza
1980-02-01,26.28,fortaleza
1980-03-01,26.4,fortaleza
1980-04-01,27.55,fortaleza
1980-05-01,27.57,fortaleza
1980-06-01,26.73,fortaleza
1980-07-01,26.3,fortaleza
1980-08-01,26.79,fortaleza
1980-09-01,26.84,fortaleza
1980-10-01,27.29,fortaleza
1980-11-01,27.33,fortaleza
1980-12-01,27.38,fortaleza
1981-01-01,27.24,fortaleza
1981-02-01,,fortaleza
1981-03-01,,fortaleza
1981-04-01,27.05,fortaleza
1981-05-01,26.85,fortaleza
1981-06-01,26.5,fortaleza
1981-07-01,26.64,fortaleza
1981-08-01,26.63,fortaleza
1981-09-01,,fortaleza
1981-10-01,,fortaleza
1981-11-01,27.85,fortaleza
1981-12-01,27.78,fortaleza
1982-01-01,27.15,fortaleza
1982-02-01,26.86,fortaleza
1982-03-01,26.64,fortaleza
1982-04-01,26.49,fortaleza
1982-05-01,,fortaleza
1982-06-01,,fortaleza
1982-07-01,25.57,fortaleza
1982-08-01,26.09,fortaleza
1982-09-01,26.54,fortaleza
1982-10-01,26.68,fortaleza
1982-11-01,,fortaleza
1982-12-01,,fortaleza
1983-01-01,28.2,fortaleza
1983-02-01,27.72,fortaleza
1983-03-01,27.25,fortaleza
1983-04-01,27.33,fortaleza
1983-05-01,27.29,fortaleza
1983-06-01,26.55,fortaleza
1983-07-01,,fortaleza
1983-08-01,,fortaleza
1983-09-01,,fortaleza
1983-10-01,,fortaleza
1983-11-01,,fortaleza
1983-12-01,,fortaleza
1984-01-01,,fortaleza
1984-02-01,,fortaleza
1984-03-01,,fortaleza
1984-04-01,,fortaleza
1984-05-01,,fortaleza
1984-06-01,,fortaleza
1984-07-01,,fortaleza
1984-08-01,,fortaleza
1984-09-01,,fortaleza
1984-10-01,,fortaleza
1984-11-01,,fortaleza
1984-12-01,,fortaleza
1985-01-01,,fortaleza
1985-02-01,,fortaleza
1985-03-01,,fortaleza
1985-04-01,,fortaleza
1985-05-01,,fortaleza
1985-06-01,,fortaleza
1985-07-01,,fortaleza
1985-08-01,,fortaleza
1985-09-01,,fortaleza
1985-10-01,,fortaleza
1985-11-01,,fortaleza
1985-12-01,,fortaleza
1986-01-01,,fortaleza
1986-02-01,,fortaleza
1986-03-01,,fortaleza
1986-04-01,,fortaleza
1986-05-01,,fortaleza
1986-06-01,,fortaleza
1986-07-01,,fortaleza
1986-08-01,,fortaleza
1986-09-01,,fortaleza
1986-10-01,,fortaleza
1986-11-01,,fortaleza
1986-12-01,,fortaleza
1987-01-01,,fortaleza
1987-02-01,,fortaleza
1987-03-01,,fortaleza
1987-04-01,,fortaleza
1987-05-01,26.91,fortaleza
1987-06-01,26.71,fortaleza
1987-07-01,26.01,fortaleza
1987-08-01,,fortaleza
1987-09-01,27.41,fortaleza
1987-10-01,26.41,fortaleza
1987-11-01,28.11,fortaleza
1987-12-01,28.51,fortaleza
1988-01-01,27.81,fortaleza
1988-02-01,27.61,fortaleza
1988-03-01,27.41,fortaleza
1988-04-01,27.11,fortaleza
1988-05-01,26.31,fortaleza
1988-06-01,26.41,fortaleza
1988-07-01,26.21,fortaleza
1988-08-01,26.61,fortaleza
1988-09-01,26.81,fortaleza
1988-10-01,27.61,fortaleza
1988-11-01,,fortaleza
1988-12-01,27.3,fortaleza
1989-01-01,27.1,fortaleza
1989-02-01,27.5,fortaleza
1989-03-01,26.8,fortaleza
1989-04-01,26.3,fortaleza
1989-05-01,26.6,fortaleza
1989-06-01,26.3,fortaleza
1989-07-01,,fortaleza
1989-08-01,26.4,fortaleza
1989-09-01,,fortaleza
1989-10-01,27.5,fortaleza
1989-11-01,28.0,fortaleza
1989-12-01,27.7,fortaleza
1990-01-01,27.83,fortaleza
1990-02-01,27.4,fortaleza
1990-03-01,27.3,fortaleza
1990-04-01,27.5,fortaleza
1990-05-01,,fortaleza
1990-06-01,26.9,fortaleza
1990-07-01,26.4,fortaleza
1990-08-01,27.0,fortaleza
1990-09-01,27.1,fortaleza
1990-10-01,27.5,fortaleza
1990-11-01,28.1,fortaleza
1990-12-01,27.79,fortaleza
1991-01-01,28.09,fortaleza
1991-02-01,27.39,fortaleza
1991-03-01,26.69,fortaleza
1991-04-01,26.89,fortaleza
1991-05-01,26.99,fortaleza
1991-06-01,26.79,fortaleza
1991-07-01,26.39,fortaleza
1991-08-01,26.49,fortaleza
1991-09-01,27.09,fortaleza
1991-10-01,27.09,fortaleza
1991-11-01,27.49,fortaleza
1991-12-01,27.89,fortaleza
1992-01-01,27.89,fortaleza
1992-02-01,27.39,fortaleza
1992-03-01,26.89,fortaleza
1992-04-01,27.09,fortaleza
1992-05-01,26.89,fortaleza
1992-06-01,26.39,fortaleza
1992-07-01,26.09,fortaleza
1992-08-01,26.39,fortaleza
1992-09-01,26.89,fortaleza
1992-10-01,27.19,fortaleza
1992-11-01,27.59,fortaleza
1992-12-01,27.88,fortaleza
1993-01-01,27.68,fortaleza
1993-02-01,28.18,fortaleza
1993-03-01,27.48,fortaleza
1993-04-01,27.58,fortaleza
1993-05-01,27.68,fortaleza
1993-06-01,,fortaleza
1993-07-01,26.48,fortaleza
1993-08-01,26.78,fortaleza
1993-09-01,27.38,fortaleza
1993-10-01,28.08,fortaleza
1993-11-01,28.63,fortaleza
1993-12-01,,fortaleza
1994-01-01,27.68,fortaleza
1994-02-01,27.28,fortaleza
1994-03-01,26.98,fortaleza
1994-04-01,26.73,fortaleza
1994-05-01,27.06,fortaleza
1994-06-01,26.33,fortaleza
1994-07-01,26.15,fortaleza
1994-08-01,27.12,fortaleza
1994-09-01,27.16,fortaleza
1994-10-01,27.53,fortaleza
1994-11-01,27.88,fortaleza
1994-12-01,28.06,fortaleza
1995-01-01,27.72,fortaleza
1995-02-01,,fortaleza
1995-03-01,27.45,fortaleza
1995-04-01,26.82,fortaleza
1995-05-01,27.12,fortaleza
1995-06-01,26.92,fortaleza
1995-07-01,26.21,fortaleza
1995-08-01,26.93,fortaleza
1995-09-01,27.33,fortaleza
1995-10-01,27.65,fortaleza
1995-11-01,28.0,fortaleza
1995-12-01,28.44,fortaleza
1996-01-01,27.91,fortaleza
1996-02-01,27.63,fortaleza
1996-03-01,26.87,fortaleza
1996-04-01,27.01,fortaleza
1996-05-01,27.07,fortaleza
1996-06-01,26.96,fortaleza
1996-07-01,26.98,fortaleza
1996-08-01,27.04,fortaleza
1996-09-01,27.57,fortaleza
1996-10-01,27.76,fortaleza
1996-11-01,28.05,fortaleza
1996-12-01,28.5,fortaleza
1997-01-01,28.56,fortaleza
1997-02-01,27.8,fortaleza
1997-03-01,27.62,fortaleza
1997-04-01,26.92,fortaleza
1997-05-01,26.52,fortaleza
1997-06-01,26.73,fortaleza
1997-07-01,26.72,fortaleza
1997-08-01,26.88,fortaleza
1997-09-01,27.27,fortaleza
1997-10-01,27.94,fortaleza
1997-11-01,28.16,fortaleza
1997-12-01,28.22,fortaleza
1998-01-01,28.13,fortaleza
1998-02-01,28.68,fortaleza
1998-03-01,28.05,fortaleza
1998-04-01,28.36,fortaleza
1998-05-01,28.06,fortaleza
1998-06-01,27.33,fortaleza
1998-07-01,27.39,fortaleza
1998-08-01,27.22,fortaleza
1998-09-01,27.91,fortaleza
1998-10-01,28.49,fortaleza
1998-11-01,28.65,fortaleza
1998-12-01,28.54,fortaleza
1999-01-01,28.23,fortaleza
1999-02-01,28.08,fortaleza
1999-03-01,26.94,fortaleza
1999-04-01,26.94,fortaleza
1999-05-01,26.56,fortaleza
